10 2 0.71
15 2 1.01
20 2 4.52
25 2 2.91
30 2 3.47
35 2 14.22
40 2 4.55
45 2 94.80
50 2 37.23
55 2 9.21
60 2 19.25
65 2 46.97
70 2 92.03
75 2 10.97
80 2 67.88
