10 4 0.76
15 4 1.29
20 4 1.40
25 4 7.45
30 4 2.12
35 4 15.57
40 4 18.66
45 4 7.64
50 4 23.45
55 4 29.69
60 4 31.09
65 4 24.53
70 4 377.15
75 4 516.06
80 4 41.20
